mode,model,event_kind,effect,metric,n,mean,ci_low,ci_high
native,gemma3_4b,first_nonformat_diff,C_minus_D_late:opposition_support_pt_token,opposition_support_pt_token,290,0.0,0.0,0.0
native,gemma3_4b,first_nonformat_diff,B_midlate_minus_B_mid:opposition_support_pt_token,opposition_support_pt_token,290,0.0,0.0,0.0
native,gemma3_4b,first_nonformat_diff,D_midlate_minus_D_mid:opposition_support_pt_token,opposition_support_pt_token,290,0.0,0.0,0.0
native,gemma3_4b,first_nonformat_diff,late_weight_effect:opposition_margin_it_vs_pt,opposition_margin_it_vs_pt,290,0.0,0.0,0.0
native,gemma3_4b,first_nonformat_diff,upstream_context_effect:opposition_margin_it_vs_pt,opposition_margin_it_vs_pt,290,0.0,0.0,0.0
native,gemma3_4b,first_nonformat_diff,late_interaction:opposition_margin_it_vs_pt,opposition_margin_it_vs_pt,290,0.0,0.0,0.0
native,gemma3_4b,first_nonformat_diff,pure_IT_minus_PT:opposition_margin_it_vs_pt,opposition_margin_it_vs_pt,290,0.0,0.0,0.0
native,gemma3_4b,first_nonformat_diff,B_late_minus_A:opposition_margin_it_vs_pt,opposition_margin_it_vs_pt,290,0.0,0.0,0.0
native,gemma3_4b,first_nonformat_diff,C_minus_D_late:opposition_margin_it_vs_pt,opposition_margin_it_vs_pt,290,0.0,0.0,0.0
native,gemma3_4b,first_nonformat_diff,B_midlate_minus_B_mid:opposition_margin_it_vs_pt,opposition_margin_it_vs_pt,290,0.0,0.0,0.0
native,gemma3_4b,first_nonformat_diff,D_midlate_minus_D_mid:opposition_margin_it_vs_pt,opposition_margin_it_vs_pt,290,0.0,0.0,0.0
native,gemma3_4b,first_nonformat_diff,late_weight_effect:remainder_margin_it_vs_pt,remainder_margin_it_vs_pt,290,0.001232284600181239,0.0011537061833542556,0.0013113613848303779
native,gemma3_4b,first_nonformat_diff,upstream_context_effect:remainder_margin_it_vs_pt,remainder_margin_it_vs_pt,290,0.0018619142206651824,0.0017757855672526903,0.0019457837706431742
native,gemma3_4b,first_nonformat_diff,late_interaction:remainder_margin_it_vs_pt,remainder_margin_it_vs_pt,290,0.0026234261379600153,0.0024814259182900336,0.0027667786495237075
native,gemma3_4b,first_nonformat_diff,pure_IT_minus_PT:remainder_margin_it_vs_pt,remainder_margin_it_vs_pt,290,0.0030941988208464215,0.002937859175818527,0.0032388485844242454
native,gemma3_4b,first_nonformat_diff,B_late_minus_A:remainder_margin_it_vs_pt,remainder_margin_it_vs_pt,290,-7.942846879876893e-05,-0.00011998167711085288,-3.781317728640418e-05
native,gemma3_4b,first_nonformat_diff,C_minus_D_late:remainder_margin_it_vs_pt,remainder_margin_it_vs_pt,290,0.002543997669161247,0.0023893090560481757,0.002686313996687898
native,gemma3_4b,first_nonformat_diff,B_midlate_minus_B_mid:remainder_margin_it_vs_pt,remainder_margin_it_vs_pt,290,-6.999128264159405e-05,-0.00010726489594637468,-3.139748462829096e-05
native,gemma3_4b,first_nonformat_diff,D_midlate_minus_D_mid:remainder_margin_it_vs_pt,remainder_margin_it_vs_pt,290,-0.0006631051158082896,-0.0007141501416126495,-0.0006102154137832778
native,gemma3_4b,first_nonformat_diff,late_weight_effect:target_vs_alt_margin,target_vs_alt_margin,290,0.000322426589838977,0.00018572353520270054,0.00046015498064128047
native,gemma3_4b,first_nonformat_diff,upstream_context_effect:target_vs_alt_margin,target_vs_alt_margin,290,0.0003365084426156406,0.000204651904150183,0.0004718790619170724
native,gemma3_4b,first_nonformat_diff,late_interaction:target_vs_alt_margin,target_vs_alt_margin,290,0.000677465899237271,0.0004152778045003637,0.000947769016614688
native,gemma3_4b,first_nonformat_diff,pure_IT_minus_PT:target_vs_alt_margin,target_vs_alt_margin,290,0.0006589350324546175,0.0004508865876444455,0.0008729150035404807
native,gemma3_4b,first_nonformat_diff,B_late_minus_A:target_vs_alt_margin,target_vs_alt_margin,290,-1.6306359779658576e-05,-0.00016915123450932242,0.00012066990753699982
native,gemma3_4b,first_nonformat_diff,C_minus_D_late:target_vs_alt_margin,target_vs_alt_margin,290,0.0006611595394576124,0.00044263216185158697,0.0008901334315391596
native,gemma3_4b,first_nonformat_diff,B_midlate_minus_B_mid:target_vs_alt_margin,target_vs_alt_margin,290,-0.00015220635850441284,-0.00031028498281619233,6.377893440388583e-06
native,gemma3_4b,first_nonformat_diff,D_midlate_minus_D_mid:target_vs_alt_margin,target_vs_alt_margin,290,2.3804960286088746e-05,-0.00014386726104714017,0.00018698231130838392
native,gemma3_4b,first_assistant_marker_diff,late_weight_effect:delta_cosine_mlp,delta_cosine_mlp,123,-0.028545368662927843,-0.029746745769257895,-0.02731349000511139
native,gemma3_4b,first_assistant_marker_diff,upstream_context_effect:delta_cosine_mlp,delta_cosine_mlp,123,-0.05927223807158402,-0.06239296901969007,-0.056231992442214045
native,gemma3_4b,first_assistant_marker_diff,late_interaction:delta_cosine_mlp,delta_cosine_mlp,123,-0.015069858846653515,-0.01762617259420894,-0.012575969716318565
native,gemma3_4b,first_assistant_marker_diff,pure_IT_minus_PT:delta_cosine_mlp,delta_cosine_mlp,123,-0.08781760673451185,-0.0913010983305943,-0.08428816213293215
native,gemma3_4b,first_assistant_marker_diff,B_late_minus_A:delta_cosine_mlp,delta_cosine_mlp,123,-0.021010439239601084,-0.02247388976104933,-0.019536603596814923
native,gemma3_4b,first_assistant_marker_diff,C_minus_D_late:delta_cosine_mlp,delta_cosine_mlp,123,-0.036080298086254604,-0.038163274332649134,-0.03391761700206293
native,gemma3_4b,first_assistant_marker_diff,B_midlate_minus_B_mid:delta_cosine_mlp,delta_cosine_mlp,123,-0.013872214709476183,-0.014990356694349883,-0.012838748796334199
native,gemma3_4b,first_assistant_marker_diff,D_midlate_minus_D_mid:delta_cosine_mlp,delta_cosine_mlp,123,0.029432739911480075,0.028600609008341358,0.030297306792183832
native,gemma3_4b,first_assistant_marker_diff,late_weight_effect:negative_parallel_norm,negative_parallel_norm,123,0.5435629502022034,0.5104753093020846,0.5789088701188289
native,gemma3_4b,first_assistant_marker_diff,upstream_context_effect:negative_parallel_norm,negative_parallel_norm,123,0.6637024533038308,0.6339725341824006,0.6940605602854633
native,gemma3_4b,first_assistant_marker_diff,late_interaction:negative_parallel_norm,negative_parallel_norm,123,0.9071055170873148,0.8447652783979015,0.9680682775911805
native,gemma3_4b,first_assistant_marker_diff,pure_IT_minus_PT:negative_parallel_norm,negative_parallel_norm,123,1.2072654035060342,1.1458115327454073,1.2694369728204955
native,gemma3_4b,first_assistant_marker_diff,B_late_minus_A:negative_parallel_norm,negative_parallel_norm,123,0.09001019165854589,0.07764188133513335,0.10239076361199609
native,gemma3_4b,first_assistant_marker_diff,C_minus_D_late:negative_parallel_norm,negative_parallel_norm,123,0.9971157087458606,0.9356516850366186,1.0618767979859303
native,gemma3_4b,first_assistant_marker_diff,B_midlate_minus_B_mid:negative_parallel_norm,negative_parallel_norm,123,0.12485148221842575,0.10897829635925495,0.14162838981634207
native,gemma3_4b,first_assistant_marker_diff,D_midlate_minus_D_mid:negative_parallel_norm,negative_parallel_norm,123,-0.5473992681381342,-0.5733414620420768,-0.5213213626065021
native,gemma3_4b,first_assistant_marker_diff,late_weight_effect:support_it_token,support_it_token,123,-0.00019004096414430906,-0.0002541520428366778,-0.00012653261492338188
native,gemma3_4b,first_assistant_marker_diff,upstream_context_effect:support_it_token,support_it_token,123,-0.0006678797019067956,-0.000834015907414699,-0.0005070658009088276
native,gemma3_4b,first_assistant_marker_diff,late_interaction:support_it_token,support_it_token,123,-0.0009058088791079636,-0.001067733755995034,-0.0007462992762300889
native,gemma3_4b,first_assistant_marker_diff,pure_IT_minus_PT:support_it_token,support_it_token,123,-0.0008579206660511048,-0.0010563777575786383,-0.0006564691160890977
native,gemma3_4b,first_assistant_marker_diff,B_late_minus_A:support_it_token,support_it_token,123,0.00026286347540967284,0.00019997285287416214,0.00032385619709854476
native,gemma3_4b,first_assistant_marker_diff,C_minus_D_late:support_it_token,support_it_token,123,-0.000642945403698291,-0.0007768193257671891,-0.0005047444405594494
native,gemma3_4b,first_assistant_marker_diff,B_midlate_minus_B_mid:support_it_token,support_it_token,123,0.00013897290213182837,8.402148501798251e-05,0.00019025728539168903
native,gemma3_4b,first_assistant_marker_diff,D_midlate_minus_D_mid:support_it_token,support_it_token,123,-4.654451252829875e-05,-0.00010876136374390499,1.0500220056194667e-05
native,gemma3_4b,first_assistant_marker_diff,late_weight_effect:support_pt_token,support_pt_token,123,-0.0006800960580646368,-0.0007623622680686492,-0.0005922197226897902
native,gemma3_4b,first_assistant_marker_diff,upstream_context_effect:support_pt_token,support_pt_token,123,-0.0011901603827770022,-0.0012916023333521256,-0.0010874127750647332
native,gemma3_4b,first_assistant_marker_diff,late_interaction:support_pt_token,support_pt_token,123,-0.0018100824367155456,-0.0019648507514343307,-0.0016587139802804254
native,gemma3_4b,first_assistant_marker_diff,pure_IT_minus_PT:support_pt_token,support_pt_token,123,-0.0018702564408416393,-0.0020323327090266694,-0.0017161324031815437
native,gemma3_4b,first_assistant_marker_diff,B_late_minus_A:support_pt_token,support_pt_token,123,0.00022494516029313605,0.00015503646812372503,0.0002971977272377058
native,gemma3_4b,first_assistant_marker_diff,C_minus_D_late:support_pt_token,support_pt_token,123,-0.0015851372764224096,-0.0017305347449757355,-0.0014409205163466669
native,gemma3_4b,first_assistant_marker_diff,B_midlate_minus_B_mid:support_pt_token,support_pt_token,123,0.00020941790803384282,0.00014337583701369653,0.00027595735593124554
native,gemma3_4b,first_assistant_marker_diff,D_midlate_minus_D_mid:support_pt_token,support_pt_token,123,0.0005007130066830661,0.0004121977208521862,0.000590209024293082
native,gemma3_4b,first_assistant_marker_diff,late_weight_effect:support_pipeline_token,support_pipeline_token,123,-0.0002919211377942465,-0.0003562533892647868,-0.0002195894886911539
native,gemma3_4b,first_assistant_marker_diff,upstream_context_effect:support_pipeline_token,support_pipeline_token,123,-0.00032828367476402397,-0.00041995325734737164,-0.00023568557547221504
native,gemma3_4b,first_assistant_marker_diff,late_interaction:support_pipeline_token,support_pipeline_token,123,-0.000768591406453362,-0.0009427022729739631,-0.0005780052363387941
native,gemma3_4b,first_assistant_marker_diff,pure_IT_minus_PT:support_pipeline_token,support_pipeline_token,123,-0.0006202048125582704,-0.0007477856056200088,-0.0004888455107652353
native,gemma3_4b,first_assistant_marker_diff,B_late_minus_A:support_pipeline_token,support_pipeline_token,123,9.237456543243443e-05,6.708186054894307e-06,0.00017594014068375338
native,gemma3_4b,first_assistant_marker_diff,C_minus_D_late:support_pipeline_token,support_pipeline_token,123,-0.0006762168410209275,-0.000810236534867414,-0.0005409298596620285
native,gemma3_4b,first_assistant_marker_diff,B_midlate_minus_B_mid:support_pipeline_token,support_pipeline_token,123,5.717993509478687e-05,-3.6253908629616785e-05,0.000149546776499067
native,gemma3_4b,first_assistant_marker_diff,D_midlate_minus_D_mid:support_pipeline_token,support_pipeline_token,123,-0.00014417657453424007,-0.00025324413204580784,-3.321328991104642e-05
native,gemma3_4b,first_assistant_marker_diff,late_weight_effect:alt_top10_delta,alt_top10_delta,123,-0.0003384509291521486,-0.0005317218350754936,-0.0001515316492450639
native,gemma3_4b,first_assistant_marker_diff,upstream_context_effect:alt_top10_delta,alt_top10_delta,123,-0.0006814387340301974,-0.0008665659480255519,-0.0004990563298490128
native,gemma3_4b,first_assistant_marker_diff,late_interaction:alt_top10_delta,alt_top10_delta,123,-0.0008003048780487803,-0.001170604674796748,-0.00041739256678281067
native,gemma3_4b,first_assistant_marker_diff,pure_IT_minus_PT:alt_top10_delta,alt_top10_delta,123,-0.001019889663182346,-0.0012812137049941928,-0.0007585656213704994
native,gemma3_4b,first_assistant_marker_diff,B_late_minus_A:alt_top10_delta,alt_top10_delta,123,6.170150987224158e-05,-0.00017793626596980256,0.00029770978513356516
native,gemma3_4b,first_assistant_marker_diff,C_minus_D_late:alt_top10_delta,alt_top10_delta,123,-0.0007386033681765387,-0.0010381732723577235,-0.00045001270325203285
native,gemma3_4b,first_assistant_marker_diff,B_midlate_minus_B_mid:alt_top10_delta,alt_top10_delta,123,0.0002667682926829269,-5.4896196283391185e-06,0.0005407955865272939
native,gemma3_4b,first_assistant_marker_diff,D_midlate_minus_D_mid:alt_top10_delta,alt_top10_delta,123,-0.00010344076655052264,-0.00039380081300813003,0.0001760761469221833
native,gemma3_4b,first_assistant_marker_diff,late_weight_effect:productive_opposition_rate,productive_opposition_rate,123,0.08507549361207897,0.07229965156794425,0.09814895470383272
native,gemma3_4b,first_assistant_marker_diff,upstream_context_effect:productive_opposition_rate,productive_opposition_rate,123,0.14256678281068524,0.12717770034843207,0.1576655052264808
native,gemma3_4b,first_assistant_marker_diff,late_interaction:productive_opposition_rate,productive_opposition_rate,123,0.03077816492450639,0.006968641114982578,0.05342624854819977
native,gemma3_4b,first_assistant_marker_diff,pure_IT_minus_PT:productive_opposition_rate,productive_opposition_rate,123,0.22764227642276422,0.2044134727061556,0.2497096399535424
native,gemma3_4b,first_assistant_marker_diff,B_late_minus_A:productive_opposition_rate,productive_opposition_rate,123,0.06968641114982577,0.0551684088269454,0.08420441347270614
native,gemma3_4b,first_assistant_marker_diff,C_minus_D_late:productive_opposition_rate,productive_opposition_rate,123,0.10046457607433217,0.08013937282229965,0.11904761904761903
native,gemma3_4b,first_assistant_marker_diff,B_midlate_minus_B_mid:productive_opposition_rate,productive_opposition_rate,123,0.023809523809523805,0.012775842044134724,0.035423925667828114
native,gemma3_4b,first_assistant_marker_diff,D_midlate_minus_D_mid:productive_opposition_rate,productive_opposition_rate,123,-0.08188153310104528,-0.09233449477351915,-0.07200929152148663
native,gemma3_4b,first_assistant_marker_diff,late_weight_effect:margin_writein_it_vs_pt,margin_writein_it_vs_pt,123,0.0004900550939203278,0.00038891100691378327,0.0006005186098654788
native,gemma3_4b,first_assistant_marker_diff,upstream_context_effect:margin_writein_it_vs_pt,margin_writein_it_vs_pt,123,0.0005222806808702069,0.0003537525966953871,0.000689481366231051
native,gemma3_4b,first_assistant_marker_diff,late_interaction:margin_writein_it_vs_pt,margin_writein_it_vs_pt,123,0.000904273557607582,0.0007111686222367725,0.0011130616051533218
native,gemma3_4b,first_assistant_marker_diff,pure_IT_minus_PT:margin_writein_it_vs_pt,margin_writein_it_vs_pt,123,0.0010123357747905345,0.0007741290119743791,0.0012519947812393844
native,gemma3_4b,first_assistant_marker_diff,B_late_minus_A:margin_writein_it_vs_pt,margin_writein_it_vs_pt,123,3.791831511653674e-05,-3.3954100880196416e-05,0.00011106973879567141
native,gemma3_4b,first_assistant_marker_diff,C_minus_D_late:margin_writein_it_vs_pt,margin_writein_it_vs_pt,123,0.0009421918727241189,0.0007556542044594174,0.0011306664427259932
native,gemma3_4b,first_assistant_marker_diff,B_midlate_minus_B_mid:margin_writein_it_vs_pt,margin_writein_it_vs_pt,123,-7.044500590201453e-05,-0.0001433010266079166,-2.1102415283106184e-06
native,gemma3_4b,first_assistant_marker_diff,D_midlate_minus_D_mid:margin_writein_it_vs_pt,margin_writein_it_vs_pt,123,-0.0005472575192113648,-0.0006136656032483614,-0.0004760463340218751
native,gemma3_4b,first_assistant_marker_diff,late_weight_effect:opposition_support_it_token,opposition_support_it_token,123,0.0,0.0,0.0
native,gemma3_4b,first_assistant_marker_diff,upstream_context_effect:opposition_support_it_token,opposition_support_it_token,123,0.0,0.0,0.0
native,gemma3_4b,first_assistant_marker_diff,late_interaction:opposition_support_it_token,opposition_support_it_token,123,0.0,0.0,0.0
native,gemma3_4b,first_assistant_marker_diff,pure_IT_minus_PT:opposition_support_it_token,opposition_support_it_token,123,0.0,0.0,0.0
native,gemma3_4b,first_assistant_marker_diff,B_late_minus_A:opposition_support_it_token,opposition_support_it_token,123,0.0,0.0,0.0
native,gemma3_4b,first_assistant_marker_diff,C_minus_D_late:opposition_support_it_token,opposition_support_it_token,123,0.0,0.0,0.0
native,gemma3_4b,first_assistant_marker_diff,B_midlate_minus_B_mid:opposition_support_it_token,opposition_support_it_token,123,0.0,0.0,0.0
native,gemma3_4b,first_assistant_marker_diff,D_midlate_minus_D_mid:opposition_support_it_token,opposition_support_it_token,123,0.0,0.0,0.0
native,gemma3_4b,first_assistant_marker_diff,late_weight_effect:opposition_support_pt_token,opposition_support_pt_token,123,0.0,0.0,0.0
native,gemma3_4b,first_assistant_marker_diff,upstream_context_effect:opposition_support_pt_token,opposition_support_pt_token,123,0.0,0.0,0.0
native,gemma3_4b,first_assistant_marker_diff,late_interaction:opposition_support_pt_token,opposition_support_pt_token,123,0.0,0.0,0.0
